,0,1
2634,8.0,5.0
2635,1.0,2.0
2636,2.0,1.5
2637,5.0,6.5
2638,5.0,6.5
2639,8.0,5.0
2640,5.0,4.0
2641,9.0,8.5
2642,5.0,5.0
2643,6.0,3.5
2644,7.0,7.5
2645,2.0,5.5
2646,1.0,4.5
2647,1.0,4.5
2648,5.0,4.5
2649,6.0,5.5
2650,6.0,7.5
2651,2.0,2.0
2652,3.0,1.5
2653,4.0,2.0
2654,1.0,0.5
2655,3.0,5.0
2656,2.0,4.0
2657,1.0,0.5
2658,7.0,7.5
2659,4.0,2.5
2660,1.0,1.5
2661,6.0,6.0
2662,5.0,3.5
2663,2.0,3.5
2664,0.0,1.5
2665,0.0,4.0
2666,7.0,5.5
2667,2.0,4.5
2668,9.0,6.5
2669,2.0,3.0
2670,9.0,8.5
2671,1.0,1.0
2672,6.0,7.0
2673,8.0,5.5
2674,9.0,6.0
2675,9.0,4.5
2676,3.0,6.0
2677,0.0,3.5
2678,8.0,4.0
2679,0.0,1.5
2680,7.0,7.0
2681,0.0,3.0
2682,3.0,2.5
2683,4.0,5.0
2684,7.0,7.0
2685,9.0,8.5
2686,4.0,4.0
2687,7.0,7.0
2688,6.0,3.5
2689,3.0,5.5
2690,9.0,7.0
2691,6.0,7.5
2692,5.0,5.0
2693,6.0,6.5
2694,2.0,1.0
2695,6.0,4.0
2696,9.0,5.0
2697,8.0,4.0
2698,6.0,7.0
2699,2.0,4.5
2700,4.0,5.0
2701,7.0,8.0
2702,0.0,0.0
2703,0.0,1.0
2704,4.0,6.0
2705,0.0,2.5
2706,3.0,4.5
2707,2.0,4.5
2708,3.0,6.0
2709,8.0,7.5
2710,0.0,0.5
2711,0.0,3.0
2712,2.0,3.5
2713,3.0,3.0
2714,3.0,2.0
2715,8.0,6.5
2716,4.0,2.0
2717,6.0,7.0
2718,8.0,5.5
2719,1.0,5.0
2720,1.0,0.5
2721,9.0,9.0
2722,1.0,2.0
2723,1.0,4.5
2724,0.0,4.5
2725,7.0,6.5
2726,8.0,7.5
2727,4.0,4.5
2728,9.0,8.5
2729,5.0,5.0
2730,1.0,3.0
2731,2.0,5.0
2732,7.0,3.5
2733,0.0,3.0
2734,2.0,1.0
2735,9.0,4.5
2736,1.0,2.5
2737,9.0,9.0
2738,8.0,4.0
2739,6.0,3.0
2740,2.0,2.5
2741,8.0,4.5
2742,6.0,4.0
2743,3.0,2.5
2744,8.0,6.5
2745,8.0,6.5
2746,5.0,3.5
2747,9.0,6.0
2748,9.0,8.0
2749,8.0,6.0
2750,2.0,1.5
2751,6.0,7.0
2752,4.0,6.0
2753,2.0,5.5
2754,2.0,2.5
2755,3.0,5.5
2756,6.0,4.5
2757,3.0,3.5
2758,1.0,3.5
2759,3.0,4.5
2760,5.0,6.0
2761,7.0,3.5
2762,4.0,2.0
2763,2.0,1.0
2764,8.0,6.0
2765,7.0,8.0
2766,5.0,6.5
2767,0.0,3.0
2768,7.0,6.5
2769,9.0,6.5
2770,5.0,5.0
2771,6.0,7.5
2772,5.0,5.0
2773,4.0,2.0
2774,8.0,4.0
2775,3.0,5.5
2776,3.0,5.5
2777,5.0,6.5
2778,2.0,3.0
2779,4.0,2.0
2780,1.0,2.0
2781,7.0,5.5
2782,4.0,6.0
2783,7.0,6.5
2784,5.0,2.5
2785,2.0,2.0
2786,5.0,3.0
2787,0.0,1.0
2788,2.0,1.0
2789,0.0,4.0
2790,1.0,2.5
2791,3.0,6.0
2792,3.0,3.5
2793,6.0,4.0
2794,8.0,6.5
2795,8.0,5.5
2796,5.0,7.0
2797,2.0,2.0
2798,0.0,0.5
2799,4.0,6.0
2800,8.0,5.0
2801,7.0,7.5
2802,9.0,7.0
2803,8.0,5.0
2804,3.0,5.0
2805,1.0,1.5
2806,3.0,5.5
2807,2.0,2.5
2808,0.0,3.0
2809,0.0,3.5
2810,2.0,4.0
2811,4.0,6.5
2812,0.0,4.0
2813,1.0,3.5
2814,7.0,6.0
2815,8.0,7.0
2816,1.0,1.5
2817,1.0,3.0
2818,5.0,2.5
2819,3.0,2.5
2820,9.0,8.0
2821,2.0,4.0
2822,6.0,5.5
2823,7.0,7.5
2824,1.0,4.5
2825,7.0,7.0
2826,2.0,1.5
2827,0.0,4.5
2828,5.0,5.5
2829,5.0,7.0
2830,3.0,5.0
2831,4.0,3.0
2832,6.0,4.0
2833,3.0,4.5
2834,3.0,3.5
2835,5.0,7.0
2836,6.0,6.5
2837,7.0,7.0
2838,4.0,2.0
2839,4.0,5.0
2840,3.0,3.0
2841,6.0,5.5
2842,6.0,4.5
2843,0.0,2.5
2844,2.0,5.5
2845,6.0,3.5
2846,8.0,7.0
2847,1.0,5.0
2848,5.0,5.0
2849,2.0,2.0
2850,1.0,2.5
2851,6.0,6.5
2852,5.0,6.5
2853,2.0,3.0
2854,6.0,7.0
2855,8.0,7.5
2856,3.0,1.5
2857,1.0,5.0
2858,5.0,5.0
2859,7.0,5.0
2860,5.0,7.0
2861,5.0,5.0
2862,1.0,3.0
2863,1.0,1.5
2864,7.0,4.0
2865,7.0,4.0
2866,6.0,4.0
2867,0.0,0.0
2868,1.0,0.5
2869,4.0,5.5
2870,5.0,5.0
2871,6.0,6.5
2872,7.0,6.0
2873,3.0,5.0
2874,8.0,7.0
2875,3.0,3.5
2876,4.0,3.0
2877,8.0,6.0
2878,4.0,4.0
2879,4.0,3.5
2880,8.0,6.5
2881,9.0,6.5
2882,0.0,3.5
2883,2.0,3.5
2884,2.0,2.5
2885,5.0,3.0
2886,4.0,3.5
2887,3.0,4.0
2888,2.0,4.5
2889,6.0,6.0
2890,8.0,8.5
2891,5.0,5.5
2892,5.0,5.5
2893,1.0,3.0
2894,0.0,1.5
2895,1.0,0.5
2896,8.0,4.5
2897,2.0,2.5
2898,5.0,2.5
2899,7.0,7.5
2900,0.0,0.5
2901,2.0,4.0
2902,6.0,3.5
2903,7.0,5.0
2904,9.0,9.0
2905,3.0,3.5
2906,0.0,4.5
2907,6.0,5.0
2908,9.0,5.0
2909,4.0,2.0
2910,2.0,1.5
2911,8.0,8.5
2912,4.0,3.5
2913,6.0,6.0
2914,0.0,1.0
2915,5.0,5.5
2916,0.0,4.0
2917,1.0,4.0
2918,4.0,4.0
2919,5.0,3.5
2920,8.0,7.5
2921,9.0,5.5
2922,8.0,8.0
2923,5.0,6.5
2924,3.0,3.5
2925,9.0,5.5
2926,2.0,5.5
2927,2.0,4.5
2928,5.0,4.0
2929,5.0,5.5
2930,5.0,3.0
2931,7.0,4.0
2932,7.0,4.5
2933,0.0,4.0
2934,3.0,2.5
2935,0.0,0.0
2936,7.0,8.0
2937,6.0,5.5
2938,5.0,6.0
2939,1.0,4.0
2940,3.0,1.5
2941,6.0,5.0
2942,7.0,4.0
2943,8.0,5.5
2944,3.0,2.5
2945,9.0,7.0
2946,4.0,2.5
2947,0.0,1.0
2948,6.0,6.0
2949,4.0,3.5
2950,4.0,4.0
2951,4.0,5.5
2952,2.0,5.5
2953,0.0,3.5
2954,1.0,2.5
2955,7.0,4.5
2956,4.0,3.5
2957,7.0,5.0
2958,1.0,3.0
2959,9.0,7.0
2960,6.0,4.0
2961,4.0,4.0
2962,9.0,7.0
2963,0.0,4.5
2964,4.0,2.5
2965,3.0,2.5
2966,5.0,4.0
2967,5.0,3.5
2968,8.0,8.0
2969,9.0,7.0
2970,2.0,3.5
2971,4.0,4.5
2972,5.0,3.0
2973,8.0,5.0
2974,6.0,6.5
2975,4.0,4.5
2976,5.0,6.0
2977,8.0,7.0
2978,1.0,2.5
2979,5.0,2.5
2980,6.0,3.5
2981,0.0,0.0
2982,9.0,5.0
2983,8.0,5.0
2984,7.0,5.0
2985,8.0,7.5
2986,0.0,0.5
2987,7.0,4.0
2988,0.0,0.5
2989,8.0,4.0
2990,9.0,5.5
2991,2.0,4.0
2992,0.0,0.5
2993,4.0,2.0
2994,7.0,5.0
2995,5.0,7.0
2996,7.0,5.5
2997,1.0,1.5
2998,9.0,8.0
2999,0.0,2.5
3000,3.0,5.5
3001,1.0,2.0
3002,7.0,6.0
3003,0.0,3.5
3004,2.0,4.0
3005,9.0,4.5
3006,3.0,2.0
3007,5.0,3.0
3008,7.0,6.0
3009,5.0,6.0
3010,6.0,3.0
3011,7.0,5.5
3012,6.0,6.0
3013,2.0,2.5
3014,5.0,3.0
3015,7.0,6.0
3016,2.0,3.5
3017,9.0,5.0
3018,3.0,6.0
3019,5.0,3.0
3020,7.0,5.5
3021,3.0,2.0
3022,6.0,7.5
3023,6.0,3.0
3024,3.0,4.0
3025,7.0,4.0
3026,2.0,4.0
3027,9.0,4.5
3028,7.0,6.5
3029,4.0,2.5
3030,3.0,1.5
3031,6.0,4.0
3032,1.0,1.0
3033,4.0,3.5
3034,9.0,7.5
3035,2.0,3.5
3036,0.0,2.0
3037,8.0,4.0
3038,5.0,4.5
3039,6.0,3.0
3040,4.0,6.5
3041,8.0,4.5
3042,9.0,8.5
3043,1.0,3.0
3044,5.0,5.0
3045,5.0,5.5
3046,2.0,2.5
3047,1.0,3.5
3048,6.0,6.5
3049,1.0,0.5
3050,5.0,3.0
3051,7.0,3.5
3052,7.0,7.5
3053,9.0,7.5
3054,2.0,2.0
3055,7.0,5.0
3056,2.0,3.0
3057,9.0,5.5
3058,5.0,4.0
3059,1.0,0.5
3060,0.0,0.0
3061,0.0,2.0
3062,3.0,2.5
3063,6.0,7.0
3064,9.0,6.5
3065,8.0,5.5
3066,4.0,5.0
3067,0.0,0.5
3068,1.0,4.0
3069,4.0,2.0
3070,4.0,4.5
3071,5.0,5.5
3072,8.0,7.5
3073,1.0,3.5
3074,3.0,5.5
3075,5.0,6.5
3076,9.0,8.0
3077,3.0,6.0
3078,0.0,1.5
3079,7.0,7.5
3080,8.0,8.0
3081,4.0,4.0
3082,7.0,8.0
3083,3.0,4.5
3084,6.0,7.0
3085,4.0,4.0
3086,5.0,5.0
3087,1.0,1.5
3088,6.0,6.0
3089,8.0,6.5
3090,6.0,7.0
3091,2.0,4.5
3092,8.0,6.0
3093,6.0,7.0
3094,4.0,5.5
3095,3.0,6.0
3096,2.0,2.5
3097,3.0,2.0
3098,8.0,4.0
3099,4.0,3.0
3100,7.0,3.5
3101,3.0,2.5
3102,0.0,2.0
3103,2.0,4.5
3104,9.0,8.0
3105,0.0,4.5
3106,8.0,5.5
3107,6.0,3.5
3108,3.0,3.5
3109,5.0,3.5
3110,6.0,5.0
3111,1.0,3.0
3112,8.0,8.5
3113,2.0,4.5
3114,4.0,2.5
3115,4.0,3.5
3116,6.0,3.0
3117,2.0,1.5
3118,1.0,1.0
3119,8.0,4.0
3120,4.0,6.0
3121,5.0,7.0
3122,3.0,4.5
3123,8.0,5.0
3124,0.0,1.0
3125,8.0,4.5
3126,1.0,3.5
3127,4.0,5.0
3128,1.0,2.5
3129,8.0,8.5
3130,7.0,7.5
3131,0.0,4.5
3132,9.0,7.0
3133,2.0,5.5
3134,0.0,3.0
3135,4.0,2.0
3136,3.0,4.0
3137,6.0,3.0
3138,2.0,3.0
3139,0.0,4.5
3140,9.0,6.0
3141,3.0,2.5
3142,6.0,7.5
3143,5.0,6.0
3144,1.0,3.0
3145,5.0,6.0
3146,6.0,3.0
3147,7.0,4.5
3148,3.0,4.5
3149,8.0,5.0
3150,4.0,2.5
3151,5.0,5.5
3152,0.0,1.5
3153,3.0,2.5
3154,2.0,2.0
3155,0.0,2.5
3156,9.0,8.5
3157,1.0,1.5
3158,8.0,4.0
3159,9.0,6.5
3160,2.0,3.0
3161,3.0,4.5
3162,3.0,6.0
3163,1.0,3.0
3164,0.0,3.0
3165,5.0,4.0
3166,6.0,5.5
3167,1.0,1.5
3168,9.0,6.0
3169,6.0,4.5
3170,6.0,5.0
3171,0.0,2.0
3172,3.0,4.0
3173,9.0,6.0
3174,0.0,0.0
3175,4.0,4.0
3176,5.0,6.0
3177,4.0,6.0
3178,3.0,4.5
3179,3.0,4.5
3180,9.0,6.0
3181,5.0,3.0
3182,3.0,2.5
3183,1.0,3.5
3184,1.0,1.0
3185,5.0,5.5
3186,8.0,7.0
3187,9.0,8.0
3188,7.0,4.5
3189,5.0,3.5
3190,0.0,4.0
3191,8.0,8.5
3192,8.0,8.0
3193,9.0,8.5
3194,3.0,3.5
3195,3.0,6.0
3196,0.0,2.5
3197,0.0,3.5
3198,5.0,4.0
3199,6.0,3.0
3200,7.0,8.0
3201,6.0,5.0
3202,7.0,6.5
3203,6.0,7.0
3204,7.0,4.0
3205,5.0,6.5
3206,2.0,4.5
3207,9.0,6.5
3208,6.0,7.0
3209,8.0,4.0
3210,4.0,4.0
3211,2.0,1.5
3212,2.0,5.0
3213,7.0,4.5
3214,6.0,5.5
3215,5.0,3.0
3216,6.0,3.5
3217,0.0,3.0
3218,1.0,3.0
3219,8.0,7.0
3220,4.0,4.5
3221,9.0,6.5
3222,1.0,2.0
3223,8.0,8.5
3224,9.0,9.0
3225,1.0,5.0
3226,7.0,6.0
3227,6.0,5.0
3228,3.0,4.5
3229,7.0,3.5
3230,8.0,4.0
3231,3.0,3.0
3232,1.0,3.5
3233,8.0,6.0
3234,5.0,5.0
3235,3.0,1.5
3236,5.0,2.5
3237,7.0,3.5
3238,1.0,1.5
3239,0.0,2.5
3240,1.0,4.5
3241,8.0,6.0
3242,5.0,3.5
3243,2.0,1.0
3244,2.0,3.0
3245,2.0,5.5
3246,3.0,1.5
3247,0.0,1.0
3248,6.0,3.0
3249,8.0,5.5
3250,5.0,4.0
3251,4.0,6.0
3252,5.0,5.0
3253,8.0,7.0
3254,0.0,2.0
3255,3.0,6.0
3256,4.0,2.0
3257,9.0,5.0
3258,8.0,8.0
3259,6.0,3.0
3260,7.0,6.5
3261,6.0,4.5
3262,3.0,5.0
3263,1.0,2.5
3264,7.0,6.5
3265,0.0,0.5
3266,4.0,6.0
3267,7.0,5.0
3268,9.0,4.5
3269,0.0,2.5
3270,8.0,7.0
3271,1.0,2.0
3272,1.0,1.5
3273,6.0,7.0
3274,8.0,8.0
3275,7.0,3.5
3276,8.0,4.0
3277,8.0,6.0
3278,2.0,1.0
3279,3.0,1.5
3280,3.0,4.0
3281,3.0,4.0
3282,0.0,1.5
3283,6.0,7.0
3284,6.0,3.5
3285,2.0,1.5
3286,7.0,7.5
3287,6.0,7.0
3288,7.0,4.0
3289,0.0,1.0
3290,0.0,0.5
3291,6.0,6.5
3292,6.0,3.0
3293,4.0,6.0
3294,9.0,6.0
3295,4.0,5.5
3296,1.0,2.5
3297,0.0,4.0
3298,7.0,7.0
3299,1.0,0.5
3300,9.0,7.0
3301,5.0,5.0
3302,8.0,7.0
3303,7.0,4.0
3304,0.0,3.0
3305,6.0,4.5
3306,9.0,4.5
3307,1.0,4.5
3308,8.0,5.5
3309,5.0,2.5
3310,6.0,4.0
3311,8.0,5.0
3312,1.0,4.5
3313,5.0,5.5
3314,8.0,6.0
3315,9.0,7.5
3316,9.0,5.0
3317,3.0,5.0
3318,3.0,5.0
3319,3.0,1.5
3320,9.0,9.0
3321,3.0,3.5
3322,3.0,5.5
3323,4.0,3.0
3324,6.0,4.5
3325,7.0,8.0
3326,7.0,5.5
3327,1.0,4.5
3328,0.0,4.0
3329,9.0,5.0
3330,7.0,5.5
3331,1.0,4.5
3332,3.0,3.5
3333,4.0,2.5
3334,1.0,2.0
3335,0.0,1.5
3336,7.0,5.5
3337,5.0,7.0
3338,0.0,0.0
3339,5.0,4.5
3340,4.0,2.5
3341,4.0,4.5
3342,2.0,1.5
3343,6.0,7.0
3344,1.0,4.0
3345,6.0,5.0
3346,3.0,2.5
3347,6.0,7.0
3348,5.0,3.0
3349,2.0,3.0
3350,2.0,4.5
3351,9.0,6.0
3352,9.0,7.0
3353,8.0,4.5
3354,9.0,8.0
3355,0.0,0.5
3356,2.0,2.0
3357,6.0,6.0
3358,5.0,7.0
3359,1.0,3.0
3360,8.0,4.0
3361,6.0,5.0
3362,7.0,6.5
3363,7.0,5.5
3364,7.0,5.5
3365,7.0,5.0
3366,3.0,4.5
3367,4.0,5.0
3368,3.0,3.5
3369,5.0,3.0
3370,1.0,3.0
3371,6.0,7.5
3372,1.0,0.5
3373,9.0,8.5
3374,9.0,4.5
3375,8.0,6.0
3376,6.0,6.5
3377,0.0,3.5
3378,5.0,4.5
3379,3.0,3.5
3380,1.0,4.0
3381,1.0,3.5
3382,9.0,6.5
3383,5.0,2.5
3384,1.0,5.0
3385,7.0,6.5
3386,2.0,5.0
3387,5.0,4.0
3388,2.0,3.0
3389,4.0,5.0
3390,8.0,7.5
3391,2.0,2.5
3392,8.0,5.0
3393,0.0,1.0
3394,5.0,2.5
3395,2.0,1.0
3396,5.0,6.5
3397,1.0,3.5
3398,9.0,8.0
3399,3.0,4.5
3400,5.0,3.5
3401,1.0,0.5
3402,2.0,4.5
3403,1.0,1.0
3404,7.0,4.5
3405,6.0,7.0
3406,6.0,6.0
3407,5.0,4.0
3408,8.0,4.5
3409,3.0,3.5
3410,7.0,4.0
3411,8.0,4.5
3412,8.0,7.0
3413,5.0,4.0
3414,3.0,2.5
3415,1.0,1.0
3416,5.0,3.0
3417,2.0,1.0
3418,7.0,6.0
3419,3.0,2.0
3420,1.0,2.5
3421,2.0,5.0
3422,7.0,7.0
3423,2.0,1.5
3424,9.0,8.5
3425,0.0,2.0
3426,4.0,5.0
3427,2.0,5.5
3428,9.0,5.5
3429,8.0,4.0
3430,1.0,3.0
3431,6.0,7.0
3432,2.0,3.0
3433,3.0,2.5
3434,1.0,3.5
3435,5.0,3.5
3436,3.0,4.0
3437,8.0,6.0
3438,5.0,3.5
3439,1.0,0.5
3440,1.0,1.5
3441,1.0,2.0
3442,4.0,4.5
3443,6.0,3.5
3444,2.0,4.5
3445,2.0,1.5
3446,5.0,4.5
3447,5.0,2.5
3448,9.0,9.0
3449,8.0,5.0
3450,9.0,9.0
3451,5.0,7.0
3452,7.0,4.0
3453,0.0,1.5
3454,6.0,7.5
3455,7.0,7.5
3456,2.0,3.5
3457,8.0,8.0
3458,8.0,4.5
3459,3.0,4.5
3460,6.0,4.0
3461,8.0,4.0
3462,0.0,4.0
3463,7.0,7.0
3464,5.0,6.0
3465,4.0,3.0
3466,5.0,3.0
3467,8.0,6.5
3468,2.0,4.5
3469,9.0,8.0
3470,6.0,6.0
3471,7.0,6.5
3472,4.0,6.0
3473,8.0,8.0
3474,6.0,3.0
3475,3.0,4.5
3476,6.0,6.5
3477,2.0,5.0
3478,5.0,5.5
3479,4.0,5.5
3480,5.0,6.5
3481,1.0,1.0
3482,8.0,7.5
3483,6.0,6.5
3484,6.0,4.5
3485,7.0,6.5
3486,8.0,5.5
3487,9.0,7.0
3488,0.0,3.5
3489,7.0,6.5
3490,7.0,5.0
3491,4.0,6.5
3492,5.0,4.5
3493,6.0,4.5
3494,8.0,6.0
3495,8.0,7.0
3496,5.0,4.5
3497,5.0,2.5
3498,6.0,5.0
3499,1.0,3.0
3500,8.0,8.0
3501,0.0,3.5
3502,4.0,6.0
3503,7.0,7.5
3504,4.0,3.5
3505,6.0,4.5
3506,3.0,1.5
3507,7.0,3.5
3508,1.0,1.0
3509,5.0,3.0
3510,2.0,4.5
3511,5.0,6.0
3512,9.0,4.5
3513,3.0,2.5
3514,8.0,8.0
3515,4.0,4.0
3516,1.0,5.0
3517,1.0,4.0
3518,2.0,1.0
3519,3.0,3.5
3520,3.0,4.0
3521,9.0,7.0
3522,6.0,7.0
3523,5.0,4.0
3524,1.0,4.0
3525,8.0,7.0
3526,8.0,5.5
3527,6.0,6.0
3528,7.0,3.5
3529,9.0,7.5
3530,4.0,2.0
3531,2.0,2.5
3532,8.0,8.5
3533,3.0,4.0
3534,3.0,4.5
3535,0.0,2.0
3536,7.0,4.5
3537,5.0,3.5
3538,7.0,7.0
3539,9.0,7.5
3540,2.0,5.0
3541,8.0,8.0
3542,6.0,4.5
3543,3.0,1.5
3544,1.0,4.5
3545,2.0,3.0
3546,1.0,5.0
3547,1.0,3.0
3548,0.0,1.0
3549,1.0,1.0
3550,4.0,3.0
3551,1.0,3.0
3552,9.0,8.0
3553,1.0,4.0
3554,8.0,5.5
3555,0.0,4.5
3556,7.0,4.5
3557,2.0,1.5
3558,9.0,6.0
3559,0.0,3.0
3560,6.0,7.5
3561,5.0,7.0
3562,6.0,3.5
3563,9.0,6.5
3564,5.0,5.0
3565,7.0,6.0
3566,0.0,1.5
3567,4.0,4.5
3568,8.0,7.5
3569,6.0,4.0
3570,0.0,3.0
3571,4.0,6.5
3572,8.0,8.5
3573,1.0,1.0
3574,9.0,6.0
3575,2.0,2.5
3576,7.0,7.0
3577,2.0,1.0
3578,6.0,6.5
3579,4.0,3.0
3580,3.0,6.0
3581,9.0,7.5
3582,8.0,7.5
3583,7.0,7.5
3584,7.0,7.0
3585,0.0,2.0
3586,9.0,6.0
3587,5.0,3.0
3588,2.0,3.5
3589,4.0,6.5
3590,1.0,4.0
3591,9.0,7.5
3592,7.0,6.5
3593,5.0,7.0
3594,9.0,9.0
3595,8.0,5.0
3596,7.0,5.0
3597,8.0,5.5
3598,2.0,5.5
3599,2.0,4.0
3600,0.0,0.5
3601,3.0,3.5
3602,9.0,8.5
3603,3.0,3.5
3604,9.0,8.5
3605,6.0,3.0
3606,2.0,2.0
3607,9.0,8.0
3608,1.0,4.0
3609,4.0,5.5
3610,1.0,3.5
3611,0.0,3.5
3612,4.0,5.0
3613,8.0,6.0
3614,0.0,2.0
3615,9.0,8.0
3616,6.0,4.0
3617,5.0,3.0
3618,8.0,7.5
3619,0.0,0.0
3620,4.0,5.0
3621,0.0,4.5
3622,8.0,4.5
3623,2.0,5.0
3624,1.0,3.0
3625,4.0,6.0
3626,3.0,4.0
3627,1.0,2.5
3628,8.0,8.0
3629,3.0,5.5
3630,0.0,0.0
3631,3.0,4.5
3632,9.0,4.5
3633,5.0,3.5
3634,1.0,4.5
3635,6.0,7.0
3636,9.0,8.0
3637,4.0,4.5
3638,4.0,3.0
3639,9.0,5.0
3640,2.0,4.0
3641,5.0,2.5
3642,6.0,6.5
3643,1.0,5.0
3644,5.0,3.5
3645,6.0,6.0
3646,9.0,6.0
3647,3.0,6.0
3648,7.0,7.5
3649,9.0,5.0
3650,1.0,3.5
3651,7.0,8.0
3652,3.0,2.5
3653,8.0,6.5
3654,5.0,3.5
3655,3.0,3.0
3656,9.0,4.5
3657,1.0,2.5
3658,8.0,7.5
3659,3.0,2.5
3660,5.0,3.5
3661,9.0,8.5
3662,0.0,0.0
3663,4.0,3.0
3664,7.0,7.5
3665,9.0,4.5
3666,0.0,2.5
3667,6.0,4.5
3668,1.0,2.5
3669,3.0,6.0
3670,8.0,6.0
3671,0.0,0.0
3672,7.0,7.0
3673,9.0,8.0
3674,8.0,6.5
3675,6.0,5.5
3676,6.0,4.5
3677,7.0,4.0
3678,3.0,3.5
3679,3.0,3.5
3680,0.0,0.0
3681,1.0,2.5
3682,9.0,4.5
3683,1.0,2.0
3684,0.0,4.5
3685,7.0,4.5
3686,9.0,7.5
3687,1.0,1.5
3688,1.0,3.0
3689,0.0,1.0
3690,0.0,4.0
3691,1.0,0.5
3692,7.0,7.0
3693,6.0,6.5
3694,5.0,6.5
3695,2.0,1.5
3696,1.0,4.5
3697,4.0,6.5
3698,6.0,6.5
3699,5.0,4.0
3700,5.0,6.5
3701,1.0,2.5
3702,5.0,6.5
3703,5.0,5.5
3704,9.0,8.5
3705,0.0,3.5
3706,5.0,4.5
3707,7.0,5.0
3708,6.0,4.0
3709,6.0,3.5
3710,0.0,4.0
3711,0.0,4.5
3712,2.0,3.0
3713,5.0,3.0
3714,4.0,6.5
3715,1.0,4.5
3716,9.0,9.0
3717,1.0,0.5
3718,4.0,6.0
3719,4.0,2.5
3720,5.0,6.5
3721,1.0,3.5
3722,2.0,2.0
3723,2.0,3.5
3724,0.0,1.0
3725,2.0,5.5
3726,0.0,3.0
3727,3.0,5.5
3728,7.0,6.5
3729,5.0,6.0
3730,4.0,2.5
3731,9.0,7.5
3732,4.0,3.5
3733,3.0,1.5
3734,0.0,0.5
3735,4.0,5.0
3736,2.0,2.5
3737,6.0,7.0
3738,7.0,5.0
3739,8.0,4.0
3740,7.0,5.5
3741,4.0,2.5
3742,8.0,7.0
3743,1.0,3.5
3744,5.0,6.0
3745,4.0,2.0
3746,5.0,6.0
3747,0.0,1.0
3748,3.0,5.0
3749,2.0,4.5
3750,5.0,3.0
3751,2.0,4.5
3752,4.0,2.0
3753,5.0,7.0
3754,2.0,3.5
3755,1.0,3.5
3756,4.0,5.5
3757,4.0,4.5
3758,2.0,2.5
3759,2.0,4.0
3760,3.0,4.0
3761,9.0,4.5
3762,4.0,3.5
3763,3.0,4.5
3764,3.0,3.0
3765,8.0,7.5
3766,4.0,4.0
3767,9.0,4.5
3768,0.0,4.5
3769,1.0,5.0
3770,4.0,6.5
3771,2.0,2.5
3772,8.0,5.5
3773,3.0,4.5
3774,4.0,6.5
3775,9.0,7.0
3776,4.0,3.0
3777,8.0,6.5
3778,1.0,1.5
3779,7.0,3.5
3780,0.0,0.0
3781,5.0,5.0
3782,5.0,2.5
3783,5.0,6.0
3784,9.0,7.5
3785,0.0,4.0
3786,9.0,5.5
3787,2.0,2.0
3788,0.0,2.5
3789,0.0,0.5
3790,9.0,8.0
3791,7.0,7.0
3792,5.0,2.5
3793,8.0,8.5
3794,3.0,6.0
3795,9.0,8.0
3796,0.0,1.0
3797,2.0,1.0
3798,4.0,6.5
3799,8.0,4.0
3800,9.0,8.0
3801,2.0,1.5
3802,5.0,7.0
3803,1.0,2.5
3804,3.0,6.0
3805,6.0,6.0
3806,1.0,3.0
3807,5.0,5.0
3808,2.0,1.5
3809,3.0,3.5
3810,4.0,3.5
3811,0.0,1.0
3812,4.0,6.0
3813,7.0,4.5
3814,6.0,6.0
3815,4.0,6.0
3816,6.0,3.0
3817,3.0,3.5
3818,9.0,6.0
3819,2.0,1.0
3820,8.0,6.5
3821,7.0,8.0
3822,9.0,7.0
3823,0.0,4.5
3824,4.0,5.0
3825,6.0,4.0
3826,6.0,6.5
3827,8.0,5.5
3828,1.0,5.0
3829,5.0,4.0
3830,0.0,2.5
3831,9.0,7.0
3832,7.0,4.5
3833,9.0,6.0
3834,0.0,2.5
3835,0.0,2.0
3836,8.0,5.5
3837,2.0,4.0
3838,1.0,4.0
3839,6.0,3.0
3840,4.0,5.0
3841,9.0,8.0
3842,4.0,2.0
3843,7.0,8.0
3844,8.0,6.5
3845,9.0,6.5
3846,7.0,5.0
3847,8.0,4.0
3848,3.0,5.0
3849,6.0,7.5
3850,3.0,2.0
3851,4.0,3.0
3852,8.0,5.5
3853,0.0,0.0
3854,2.0,4.0
3855,8.0,8.5
3856,4.0,2.5
3857,7.0,4.0
3858,5.0,5.5
3859,8.0,5.5
3860,8.0,6.5
3861,9.0,8.0
3862,9.0,7.0
3863,1.0,2.0
3864,4.0,2.5
3865,1.0,0.5
3866,6.0,5.0
3867,8.0,8.0
3868,0.0,3.5
3869,4.0,5.0
3870,3.0,1.5
3871,7.0,5.5
3872,1.0,2.0
3873,7.0,8.0
3874,1.0,3.5
3875,7.0,5.5
3876,2.0,3.5
3877,2.0,5.0
3878,0.0,3.0
3879,7.0,5.5
3880,2.0,1.0
3881,2.0,2.5
3882,8.0,8.0
3883,3.0,4.5
3884,7.0,7.5
3885,4.0,2.5
3886,4.0,6.5
3887,2.0,3.5
3888,7.0,3.5
3889,7.0,5.0
3890,4.0,3.5
3891,9.0,8.5
3892,3.0,5.0
3893,4.0,6.0
3894,9.0,7.0
3895,9.0,4.5
3896,8.0,7.0
3897,5.0,6.0
3898,5.0,4.0
3899,5.0,7.0
3900,7.0,3.5
3901,0.0,1.0
3902,7.0,5.0
3903,7.0,5.5
3904,8.0,4.0
3905,5.0,5.5
